time,minute,machine,group,value,delta_5m,delta_10m,delta_30m
18:40,1120,0050,g5,9655,0,0,-1552
18:45,1125,0050,g5,9655,0,0,-1552
18:50,1130,0050,g5,11897,2242,2242,690
18:55,1135,0050,g5,11897,0,2242,2242
19:00,1140,0050,g5,11897,0,0,2242
19:05,1145,0050,g5,11897,0,0,2242
19:10,1150,0050,g5,11897,0,0,2242
19:15,1155,0050,g5,11897,0,0,2242
19:20,1160,0050,g5,11897,0,0,0
19:25,1165,0050,g5,10690,-1207,-1207,-1207
19:30,1170,0050,g5,10690,0,-1207,-1207
19:35,1175,0050,g5,10690,0,0,-1207
19:40,1180,0050,g5,10690,0,0,-1207
19:45,1185,0050,g5,9655,-1035,-1035,-2242
19:50,1190,0050,g5,9655,0,-1035,-2242
19:55,1195,0050,g5,9655,0,0,-1035
20:00,1200,0050,g5,9655,0,0,-1035
20:05,1205,0050,g5,9655,0,0,-1035
20:10,1210,0050,g5,9655,0,0,-1035
20:15,1215,0050,g5,9655,0,0,0
20:20,1220,0050,g5,9655,0,0,0
20:25,1225,0050,g5,9655,0,0,0
20:30,1230,0050,g5,8276,-1379,-1379,-1379
20:35,1235,0050,g5,8276,0,-1379,-1379
20:40,1240,0050,g5,8276,0,0,-1379
20:45,1245,0050,g5,8276,0,0,-1379
20:50,1250,0050,g5,8276,0,0,-1379
20:55,1255,0050,g5,8276,0,0,-1379
21:00,1260,0050,g5,8276,0,0,0
21:05,1265,0050,g5,8276,0,0,0
21:10,1270,0050,g5,8276,0,0,0
21:15,1275,0050,g5,8276,0,0,0
21:20,1280,0050,g5,8276,0,0,0
21:25,1285,0050,g5,8276,0,0,0
21:30,1290,0050,g5,7931,-345,-345,-345
21:35,1295,0050,g5,7931,0,-345,-345
21:40,1300,0050,g5,7931,0,0,-345
21:45,1305,0050,g5,7931,0,0,-345
21:50,1310,0050,g5,7931,0,0,-345
21:55,1315,0050,g5,7931,0,0,-345
22:00,1320,0050,g5,7931,0,0,0
22:05,1325,0050,g5,7931,0,0,0
22:10,1330,0050,g5,7931,0,0,0
22:15,1335,0050,g5,7931,0,0,0
22:20,1340,0050,g5,7931,0,0,0
22:25,1345,0050,g5,7931,0,0,0
22:30,1350,0050,g5,7759,-172,-172,-172
22:35,1355,0050,g5,7759,0,-172,-172
22:40,1360,0050,g5,7759,0,0,-172
22:45,1365,0050,g5,7759,0,0,-172
22:50,1370,0050,g5,7759,0,0,-172
22:55,1375,0050,g5,7759,0,0,-172
23:00,1380,0050,g5,7759,0,0,0
23:05,1385,0050,g5,7759,0,0,0
23:10,1390,0050,g5,7759,0,0,0
23:15,1395,0050,g5,7759,0,0,0
23:16,1396,0050,g5,7759,,,
23:20,1400,0050,g5,7759,0,0,0
09:00,540,0051,g6,0,,,
09:05,545,0051,g6,0,0,,
09:10,550,0051,g6,0,0,0,
09:15,555,0051,g6,0,0,0,
09:20,560,0051,g6,0,0,0,
09:25,565,0051,g6,0,0,0,
09:30,570,0051,g6,0,0,0,0
09:35,575,0051,g6,0,0,0,0
09:40,580,0051,g6,0,0,0,0
09:45,585,0051,g6,0,0,0,0
09:50,590,0051,g6,0,0,0,0
09:55,595,0051,g6,0,0,0,0
10:00,600,0051,g6,0,0,0,0
10:05,605,0051,g6,0,0,0,0
10:10,610,0051,g6,0,0,0,0
10:15,615,0051,g6,0,0,0,0
10:20,620,0051,g6,0,0,0,0
10:25,625,0051,g6,0,0,0,0
10:30,630,0051,g6,0,0,0,0
10:35,635,0051,g6,0,0,0,0
10:40,640,0051,g6,0,0,0,0
10:45,645,0051,g6,0,0,0,0
10:50,650,0051,g6,0,0,0,0
10:55,655,0051,g6,0,0,0,0
11:00,660,0051,g6,0,0,0,0
11:05,665,0051,g6,0,0,0,0
11:10,670,0051,g6,0,0,0,0
11:15,675,0051,g6,0,0,0,0
11:20,680,0051,g6,0,0,0,0
11:25,685,0051,g6,0,0,0,0
11:30,690,0051,g6,0,0,0,0
11:35,695,0051,g6,0,0,0,0
11:40,700,0051,g6,0,0,0,0
11:45,705,0051,g6,0,0,0,0
11:50,710,0051,g6,0,0,0,0
11:55,715,0051,g6,0,0,0,0
12:00,720,0051,g6,0,0,0,0
12:05,725,0051,g6,0,0,0,0
12:10,730,0051,g6,0,0,0,0
12:15,735,0051,g6,0,0,0,0
12:20,740,0051,g6,0,0,0,0
12:25,745,0051,g6,0,0,0,0
12:30,750,0051,g6,0,0,0,0
12:35,755,0051,g6,0,0,0,0
12:40,760,0051,g6,0,0,0,0
12:45,765,0051,g6,0,0,0,0
12:50,770,0051,g6,0,0,0,0
12:55,775,0051,g6,0,0,0,0
13:00,780,0051,g6,0,0,0,0
13:05,785,0051,g6,0,0,0,0
13:10,790,0051,g6,0,0,0,0
13:15,795,0051,g6,0,0,0,0
13:20,800,0051,g6,0,0,0,0
13:25,805,0051,g6,0,0,0,0
13:30,810,0051,g6,0,0,0,0
13:35,815,0051,g6,0,0,0,0
13:40,820,0051,g6,0,0,0,0
13:45,825,0051,g6,0,0,0,0
13:50,830,0051,g6,-711,-711,-711,-711
13:55,835,0051,g6,-711,0,-711,-711
14:00,840,0051,g6,-711,0,0,-711
14:05,845,0051,g6,-711,0,0,-711
14:10,850,0051,g6,-711,0,0,-711
14:15,855,0051,g6,-711,0,0,-711
14:20,860,0051,g6,-711,0,0,0
14:25,865,0051,g6,-711,0,0,0
14:30,870,0051,g6,-2222,-1511,-1511,-1511
14:35,875,0051,g6,-2222,0,-1511,-1511
14:40,880,0051,g6,-2222,0,0,-1511
14:45,885,0051,g6,-2133,89,89,-1422
14:50,890,0051,g6,-2133,0,89,-1422
14:55,895,0051,g6,-2133,0,0,-1422
15:00,900,0051,g6,-2133,0,0,89
15:05,905,0051,g6,-2133,0,0,89
15:10,910,0051,g6,-2133,0,0,89
15:15,915,0051,g6,-2133,0,0,0
15:20,920,0051,g6,-2133,0,0,0
15:25,925,0051,g6,-2133,0,0,0
15:30,930,0051,g6,3362,5495,5495,5495
15:35,935,0051,g6,3362,0,5495,5495
15:40,940,0051,g6,3362,0,0,5495
15:45,945,0051,g6,2759,-603,-603,4892
15:50,950,0051,g6,2759,0,-603,4892
15:55,955,0051,g6,2759,0,0,4892
16:00,960,0051,g6,2759,0,0,-603
16:05,965,0051,g6,2759,0,0,-603
16:10,970,0051,g6,2759,0,0,-603
16:15,975,0051,g6,2759,0,0,0
16:20,980,0051,g6,2759,0,0,0
16:25,985,0051,g6,2759,0,0,0
16:30,990,0051,g6,1724,-1035,-1035,-1035
16:35,995,0051,g6,1724,0,-1035,-1035
16:40,1000,0051,g6,1724,0,0,-1035
16:45,1005,0051,g6,1724,0,0,-1035
16:50,1010,0051,g6,1724,0,0,-1035
16:55,1015,0051,g6,1724,0,0,-1035
17:00,1020,0051,g6,1724,0,0,0
17:05,1025,0051,g6,1724,0,0,0
17:10,1030,0051,g6,1724,0,0,0
17:15,1035,0051,g6,1724,0,0,0
17:20,1040,0051,g6,1724,0,0,0
17:25,1045,0051,g6,1724,0,0,0
17:30,1050,0051,g6,1207,-517,-517,-517
17:35,1055,0051,g6,1207,0,-517,-517
17:40,1060,0051,g6,1207,0,0,-517
17:45,1065,0051,g6,1207,0,0,-517
17:50,1070,0051,g6,948,-259,-259,-776
17:55,1075,0051,g6,948,0,-259,-776
18:00,1080,0051,g6,948,0,0,-259
18:05,1085,0051,g6,948,0,0,-259
18:10,1090,0051,g6,948,0,0,-259
18:15,1095,0051,g6,948,0,0,-259
18:20,1100,0051,g6,948,0,0,0
18:25,1105,0051,g6,-800,-1748,-1748,-1748
18:30,1110,0051,g6,-800,0,-1748,-1748
18:35,1115,0051,g6,-800,0,0,-1748
18:40,1120,0051,g6,-800,0,0,-1748
18:45,1125,0051,g6,-800,0,0,-1748
18:50,1130,0051,g6,-1422,-622,-622,-2370
18:55,1135,0051,g6,-1422,0,-622,-622
19:00,1140,0051,g6,-1422,0,0,-622
19:05,1145,0051,g6,-1422,0,0,-622
19:10,1150,0051,g6,-1422,0,0,-622
19:15,1155,0051,g6,-1422,0,0,-622
19:20,1160,0051,g6,-1422,0,0,0
19:25,1165,0051,g6,1810,3232,3232,3232
19:30,1170,0051,g6,1810,0,3232,3232
19:35,1175,0051,g6,1810,0,0,3232
19:40,1180,0051,g6,1810,0,0,3232
19:45,1185,0051,g6,948,-862,-862,2370
19:50,1190,0051,g6,948,0,-862,2370
19:55,1195,0051,g6,948,0,0,-862
20:00,1200,0051,g6,948,0,0,-862
20:05,1205,0051,g6,948,0,0,-862
20:10,1210,0051,g6,948,0,0,-862
20:15,1215,0051,g6,948,0,0,0
20:20,1220,0051,g6,948,0,0,0
20:25,1225,0051,g6,948,0,0,0
20:30,1230,0051,g6,948,0,0,0
20:35,1235,0051,g6,948,0,0,0
20:40,1240,0051,g6,948,0,0,0
20:45,1245,0051,g6,603,-345,-345,-345
20:50,1250,0051,g6,603,0,-345,-345
20:55,1255,0051,g6,603,0,0,-345
21:00,1260,0051,g6,603,0,0,-345
21:05,1265,0051,g6,603,0,0,-345
21:10,1270,0051,g6,603,0,0,-345
21:15,1275,0051,g6,603,0,0,0
21:20,1280,0051,g6,603,0,0,0
21:25,1285,0051,g6,603,0,0,0
21:30,1290,0051,g6,603,0,0,0
21:35,1295,0051,g6,603,0,0,0
21:40,1300,0051,g6,603,0,0,0
21:45,1305,0051,g6,603,0,0,0
21:50,1310,0051,g6,603,0,0,0
21:55,1315,0051,g6,603,0,0,0
22:00,1320,0051,g6,603,0,0,0
22:05,1325,0051,g6,603,0,0,0
22:10,1330,0051,g6,603,0,0,0
22:15,1335,0051,g6,603,0,0,0
22:20,1340,0051,g6,603,0,0,0
22:25,1345,0051,g6,603,0,0,0
22:30,1350,0051,g6,345,-258,-258,-258
22:35,1355,0051,g6,345,0,-258,-258
22:40,1360,0051,g6,345,0,0,-258
22:45,1365,0051,g6,345,0,0,-258
22:50,1370,0051,g6,345,0,0,-258
22:55,1375,0051,g6,345,0,0,-258
23:00,1380,0051,g6,345,0,0,0
23:05,1385,0051,g6,345,0,0,0
23:10,1390,0051,g6,345,0,0,0
23:15,1395,0051,g6,345,0,0,0
23:16,1396,0051,g6,345,,,
23:20,1400,0051,g6,345,0,0,0
09:00,540,0052,g7,0,,,
09:05,545,0052,g7,0,0,,
09:10,550,0052,g7,0,0,0,
09:15,555,0052,g7,0,0,0,
09:20,560,0052,g7,0,0,0,
09:25,565,0052,g7,0,0,0,
09:30,570,0052,g7,0,0,0,0
09:35,575,0052,g7,0,0,0,0
09:40,580,0052,g7,0,0,0,0
09:45,585,0052,g7,0,0,0,0
09:50,590,0052,g7,0,0,0,0
09:55,595,0052,g7,0,0,0,0
10:00,600,0052,g7,0,0,0,0
10:05,605,0052,g7,0,0,0,0
10:10,610,0052,g7,0,0,0,0
10:15,615,0052,g7,0,0,0,0
10:20,620,0052,g7,0,0,0,0
10:25,625,0052,g7,0,0,0,0
10:30,630,0052,g7,0,0,0,0
10:35,635,0052,g7,0,0,0,0
10:40,640,0052,g7,-889,-889,-889,-889
10:45,645,0052,g7,-889,0,-889,-889
10:50,650,0052,g7,-889,0,0,-889
10:55,655,0052,g7,-889,0,0,-889
11:00,660,0052,g7,-1778,-889,-889,-1778
11:05,665,0052,g7,-1778,0,-889,-1778
11:10,670,0052,g7,-1778,0,0,-889
11:15,675,0052,g7,-1778,0,0,-889
11:20,680,0052,g7,-1778,0,0,-889
11:25,685,0052,g7,-1778,0,0,-889
11:30,690,0052,g7,0,1778,1778,1778
11:35,695,0052,g7,0,0,1778,1778
11:40,700,0052,g7,0,0,0,1778
11:45,705,0052,g7,-1244,-1244,-1244,534
11:50,710,0052,g7,-1244,0,-1244,534
11:55,715,0052,g7,-1244,0,0,534
12:00,720,0052,g7,-1244,0,0,-1244
12:05,725,0052,g7,-1244,0,0,-1244
12:10,730,0052,g7,-1244,0,0,-1244
12:15,735,0052,g7,-1244,0,0,0
12:20,740,0052,g7,-1244,0,0,0
12:25,745,0052,g7,-1244,0,0,0
12:30,750,0052,g7,-1422,-178,-178,-178
12:35,755,0052,g7,-1422,0,-178,-178
12:40,760,0052,g7,-1422,0,0,-178
12:45,765,0052,g7,-1422,0,0,-178
12:50,770,0052,g7,2241,3663,3663,3485
12:55,775,0052,g7,2241,0,3663,3485
13:00,780,0052,g7,2241,0,0,3663
13:05,785,0052,g7,2241,0,0,3663
13:10,790,0052,g7,2241,0,0,3663
13:15,795,0052,g7,2241,0,0,3663
13:20,800,0052,g7,2241,0,0,0
13:25,805,0052,g7,1897,-344,-344,-344
13:30,810,0052,g7,1897,0,-344,-344
13:35,815,0052,g7,1897,0,0,-344
13:40,820,0052,g7,1897,0,0,-344
13:45,825,0052,g7,1897,0,0,-344
13:50,830,0052,g7,2069,172,172,-172
13:55,835,0052,g7,2069,0,172,172
14:00,840,0052,g7,2069,0,0,172
14:05,845,0052,g7,2069,0,0,172
14:10,850,0052,g7,2069,0,0,172
14:15,855,0052,g7,2069,0,0,172
14:20,860,0052,g7,2069,0,0,0
14:25,865,0052,g7,2069,0,0,0
14:30,870,0052,g7,4655,2586,2586,2586
14:35,875,0052,g7,4655,0,2586,2586
14:40,880,0052,g7,4655,0,0,2586
14:45,885,0052,g7,3621,-1034,-1034,1552
14:50,890,0052,g7,3621,0,-1034,1552
14:55,895,0052,g7,3621,0,0,1552
15:00,900,0052,g7,3621,0,0,-1034
15:05,905,0052,g7,3621,0,0,-1034
15:10,910,0052,g7,3621,0,0,-1034
15:15,915,0052,g7,3621,0,0,0
15:20,920,0052,g7,3621,0,0,0
15:25,925,0052,g7,3621,0,0,0
15:30,930,0052,g7,1034,-2587,-2587,-2587
15:35,935,0052,g7,1034,0,-2587,-2587
15:40,940,0052,g7,1034,0,0,-2587
15:45,945,0052,g7,-533,-1567,-1567,-4154
15:50,950,0052,g7,-533,0,-1567,-4154
15:55,955,0052,g7,-533,0,0,-4154
16:00,960,0052,g7,-533,0,0,-1567
16:05,965,0052,g7,-533,0,0,-1567
16:10,970,0052,g7,-533,0,0,-1567
16:15,975,0052,g7,-533,0,0,0
16:20,980,0052,g7,-533,0,0,0
16:25,985,0052,g7,-533,0,0,0
16:30,990,0052,g7,7586,8119,8119,8119
16:35,995,0052,g7,7586,0,8119,8119
16:40,1000,0052,g7,7586,0,0,8119
16:45,1005,0052,g7,7586,0,0,8119
16:50,1010,0052,g7,9310,1724,1724,9843
16:55,1015,0052,g7,9310,0,1724,9843
17:00,1020,0052,g7,9310,0,0,1724
17:05,1025,0052,g7,9310,0,0,1724
17:10,1030,0052,g7,9310,0,0,1724
17:15,1035,0052,g7,9310,0,0,1724
17:20,1040,0052,g7,9310,0,0,0
17:25,1045,0052,g7,9310,0,0,0
17:30,1050,0052,g7,12931,3621,3621,3621
17:35,1055,0052,g7,12931,0,3621,3621
17:40,1060,0052,g7,12931,0,0,3621
17:45,1065,0052,g7,12931,0,0,3621
17:50,1070,0052,g7,12759,-172,-172,3449
17:55,1075,0052,g7,12759,0,-172,3449
18:00,1080,0052,g7,12759,0,0,-172
18:05,1085,0052,g7,12759,0,0,-172
18:10,1090,0052,g7,12759,0,0,-172
18:15,1095,0052,g7,12759,0,0,-172
18:20,1100,0052,g7,12759,0,0,0
18:25,1105,0052,g7,12069,-690,-690,-690
18:30,1110,0052,g7,12069,0,-690,-690
18:35,1115,0052,g7,12069,0,0,-690
18:40,1120,0052,g7,12069,0,0,-690
18:45,1125,0052,g7,12069,0,0,-690
18:50,1130,0052,g7,11724,-345,-345,-1035
18:55,1135,0052,g7,11724,0,-345,-345
19:00,1140,0052,g7,11724,0,0,-345
19:05,1145,0052,g7,11724,0,0,-345
19:10,1150,0052,g7,11724,0,0,-345
19:15,1155,0052,g7,11724,0,0,-345
19:20,1160,0052,g7,11724,0,0,0
19:25,1165,0052,g7,10517,-1207,-1207,-1207
19:30,1170,0052,g7,10517,0,-1207,-1207
19:35,1175,0052,g7,10517,0,0,-1207
19:40,1180,0052,g7,10517,0,0,-1207
19:45,1185,0052,g7,15690,5173,5173,3966
19:50,1190,0052,g7,15690,0,5173,3966
19:55,1195,0052,g7,15690,0,0,5173
20:00,1200,0052,g7,15690,0,0,5173
20:05,1205,0052,g7,15690,0,0,5173
20:10,1210,0052,g7,15690,0,0,5173
20:15,1215,0052,g7,15690,0,0,0
20:20,1220,0052,g7,15690,0,0,0
20:25,1225,0052,g7,15690,0,0,0
20:30,1230,0052,g7,14655,-1035,-1035,-1035
20:35,1235,0052,g7,14655,0,-1035,-1035
20:40,1240,0052,g7,14655,0,0,-1035
20:45,1245,0052,g7,14655,0,0,-1035
20:50,1250,0052,g7,14655,0,0,-1035
20:55,1255,0052,g7,14655,0,0,-1035
21:00,1260,0052,g7,14655,0,0,0
21:05,1265,0052,g7,14655,0,0,0
21:10,1270,0052,g7,14655,0,0,0
21:15,1275,0052,g7,14655,0,0,0
21:20,1280,0052,g7,14655,0,0,0
21:25,1285,0052,g7,14655,0,0,0
21:30,1290,0052,g7,14655,0,0,0
21:35,1295,0052,g7,14655,0,0,0
21:40,1300,0052,g7,14655,0,0,0
21:45,1305,0052,g7,14655,0,0,0
21:50,1310,0052,g7,14655,0,0,0
21:55,1315,0052,g7,14655,0,0,0
22:00,1320,0052,g7,14655,0,0,0
22:05,1325,0052,g7,14655,0,0,0
22:10,1330,0052,g7,14655,0,0,0
22:15,1335,0052,g7,14655,0,0,0
22:20,1340,0052,g7,14655,0,0,0
22:25,1345,0052,g7,14655,0,0,0
22:30,1350,0052,g7,14138,-517,-517,-517
22:35,1355,0052,g7,14138,0,-517,-517
22:40,1360,0052,g7,14138,0,0,-517
22:45,1365,0052,g7,14138,0,0,-517
22:50,1370,0052,g7,14138,0,0,-517
22:55,1375,0052,g7,14138,0,0,-517
23:00,1380,0052,g7,14138,0,0,0
23:05,1385,0052,g7,14138,0,0,0
23:10,1390,0052,g7,14138,0,0,0
23:15,1395,0052,g7,14138,0,0,0
23:16,1396,0052,g7,14138,,,
23:20,1400,0052,g7,14138,0,0,0
09:00,540,0053,g8,0,,,
09:05,545,0053,g8,0,0,,
09:10,550,0053,g8,0,0,0,
09:15,555,0053,g8,0,0,0,
09:20,560,0053,g8,0,0,0,
09:25,565,0053,g8,0,0,0,
09:30,570,0053,g8,0,0,0,0
09:35,575,0053,g8,0,0,0,0
09:40,580,0053,g8,0,0,0,0
09:45,585,0053,g8,0,0,0,0
09:50,590,0053,g8,0,0,0,0
09:55,595,0053,g8,0,0,0,0
10:00,600,0053,g8,0,0,0,0
10:05,605,0053,g8,0,0,0,0
10:10,610,0053,g8,0,0,0,0
10:15,615,0053,g8,0,0,0,0
10:20,620,0053,g8,0,0,0,0
10:25,625,0053,g8,0,0,0,0
10:30,630,0053,g8,0,0,0,0
10:35,635,0053,g8,0,0,0,0
10:40,640,0053,g8,0,0,0,0
10:45,645,0053,g8,0,0,0,0
10:50,650,0053,g8,0,0,0,0
10:55,655,0053,g8,0,0,0,0
11:00,660,0053,g8,0,0,0,0
11:05,665,0053,g8,0,0,0,0
11:10,670,0053,g8,0,0,0,0
11:15,675,0053,g8,0,0,0,0
11:20,680,0053,g8,0,0,0,0
11:25,685,0053,g8,0,0,0,0
11:30,690,0053,g8,0,0,0,0
11:35,695,0053,g8,0,0,0,0
11:40,700,0053,g8,0,0,0,0
11:45,705,0053,g8,-178,-178,-178,-178
11:50,710,0053,g8,-178,0,-178,-178
11:55,715,0053,g8,-178,0,0,-178
12:00,720,0053,g8,-178,0,0,-178
12:05,725,0053,g8,-178,0,0,-178
12:10,730,0053,g8,-178,0,0,-178
12:15,735,0053,g8,-178,0,0,0
12:20,740,0053,g8,-178,0,0,0
12:25,745,0053,g8,-178,0,0,0
12:30,750,0053,g8,-3378,-3200,-3200,-3200
12:35,755,0053,g8,-3378,0,-3200,-3200
12:40,760,0053,g8,-3378,0,0,-3200
12:45,765,0053,g8,-3378,0,0,-3200
12:50,770,0053,g8,-1244,2134,2134,-1066
12:55,775,0053,g8,-1244,0,2134,-1066
13:00,780,0053,g8,-1244,0,0,2134
13:05,785,0053,g8,-1244,0,0,2134
13:10,790,0053,g8,-1244,0,0,2134
13:15,795,0053,g8,-1244,0,0,2134
13:20,800,0053,g8,-1244,0,0,0
13:25,805,0053,g8,6207,7451,7451,7451
13:30,810,0053,g8,6207,0,7451,7451
13:35,815,0053,g8,6207,0,0,7451
13:40,820,0053,g8,6207,0,0,7451
13:45,825,0053,g8,6207,0,0,7451
13:50,830,0053,g8,5345,-862,-862,6589
13:55,835,0053,g8,5345,0,-862,-862
14:00,840,0053,g8,5345,0,0,-862
14:05,845,0053,g8,5345,0,0,-862
14:10,850,0053,g8,5345,0,0,-862
14:15,855,0053,g8,5345,0,0,-862
14:20,860,0053,g8,5345,0,0,0
14:25,865,0053,g8,5345,0,0,0
14:30,870,0053,g8,4828,-517,-517,-517
14:35,875,0053,g8,4828,0,-517,-517
14:40,880,0053,g8,4828,0,0,-517
14:45,885,0053,g8,3448,-1380,-1380,-1897
14:50,890,0053,g8,3448,0,-1380,-1897
14:55,895,0053,g8,3448,0,0,-1897
15:00,900,0053,g8,3448,0,0,-1380
15:05,905,0053,g8,3448,0,0,-1380
15:10,910,0053,g8,3448,0,0,-1380
15:15,915,0053,g8,3448,0,0,0
15:20,920,0053,g8,3448,0,0,0
15:25,925,0053,g8,3448,0,0,0
15:30,930,0053,g8,5000,1552,1552,1552
15:35,935,0053,g8,5000,0,1552,1552
15:40,940,0053,g8,5000,0,0,1552
15:45,945,0053,g8,10345,5345,5345,6897
15:50,950,0053,g8,10345,0,5345,6897
15:55,955,0053,g8,10345,0,0,6897
16:00,960,0053,g8,10345,0,0,5345
16:05,965,0053,g8,10345,0,0,5345
16:10,970,0053,g8,10345,0,0,5345
16:15,975,0053,g8,10345,0,0,0
16:20,980,0053,g8,10345,0,0,0
16:25,985,0053,g8,10345,0,0,0
16:30,990,0053,g8,14828,4483,4483,4483
16:35,995,0053,g8,14828,0,4483,4483
16:40,1000,0053,g8,14828,0,0,4483
16:45,1005,0053,g8,14828,0,0,4483
16:50,1010,0053,g8,14828,0,0,4483
16:55,1015,0053,g8,14828,0,0,4483
17:00,1020,0053,g8,14828,0,0,0
17:05,1025,0053,g8,14828,0,0,0
17:10,1030,0053,g8,14828,0,0,0
17:15,1035,0053,g8,14828,0,0,0
17:20,1040,0053,g8,14828,0,0,0
17:25,1045,0053,g8,14828,0,0,0
17:30,1050,0053,g8,14655,-173,-173,-173
17:35,1055,0053,g8,14655,0,-173,-173
17:40,1060,0053,g8,14655,0,0,-173
17:45,1065,0053,g8,14655,0,0,-173
17:50,1070,0053,g8,14655,0,0,-173
17:55,1075,0053,g8,14655,0,0,-173
18:00,1080,0053,g8,14655,0,0,0
18:05,1085,0053,g8,14655,0,0,0
18:10,1090,0053,g8,14655,0,0,0
18:15,1095,0053,g8,14655,0,0,0
18:20,1100,0053,g8,14655,0,0,0
18:25,1105,0053,g8,14138,-517,-517,-517
18:30,1110,0053,g8,14138,0,-517,-517
18:35,1115,0053,g8,14138,0,0,-517
18:40,1120,0053,g8,14138,0,0,-517
18:45,1125,0053,g8,14138,0,0,-517
18:50,1130,0053,g8,12931,-1207,-1207,-1724
18:55,1135,0053,g8,12931,0,-1207,-1207
19:00,1140,0053,g8,12931,0,0,-1207
19:05,1145,0053,g8,12931,0,0,-1207
19:10,1150,0053,g8,12931,0,0,-1207
19:15,1155,0053,g8,12931,0,0,-1207
19:20,1160,0053,g8,12931,0,0,0
19:25,1165,0053,g8,15345,2414,2414,2414
19:30,1170,0053,g8,15345,0,2414,2414
19:35,1175,0053,g8,15345,0,0,2414
19:40,1180,0053,g8,15345,0,0,2414
19:45,1185,0053,g8,16379,1034,1034,3448
19:50,1190,0053,g8,16379,0,1034,3448
19:55,1195,0053,g8,16379,0,0,1034
20:00,1200,0053,g8,16379,0,0,1034
20:05,1205,0053,g8,16379,0,0,1034
20:10,1210,0053,g8,16379,0,0,1034
20:15,1215,0053,g8,16379,0,0,0
20:20,1220,0053,g8,16379,0,0,0
20:25,1225,0053,g8,16379,0,0,0
20:30,1230,0053,g8,18448,2069,2069,2069
20:35,1235,0053,g8,18448,0,2069,2069
20:40,1240,0053,g8,18448,0,0,2069
20:45,1245,0053,g8,18448,0,0,2069
20:50,1250,0053,g8,18448,0,0,2069
20:55,1255,0053,g8,18448,0,0,2069
21:00,1260,0053,g8,18448,0,0,0
21:05,1265,0053,g8,18448,0,0,0
21:10,1270,0053,g8,18448,0,0,0
21:15,1275,0053,g8,18448,0,0,0
21:20,1280,0053,g8,18448,0,0,0
21:25,1285,0053,g8,18448,0,0,0
21:30,1290,0053,g8,18448,0,0,0
21:35,1295,0053,g8,18448,0,0,0
21:40,1300,0053,g8,18448,0,0,0
21:45,1305,0053,g8,18448,0,0,0
21:50,1310,0053,g8,18448,0,0,0
21:55,1315,0053,g8,18448,0,0,0
22:00,1320,0053,g8,18448,0,0,0
22:05,1325,0053,g8,18448,0,0,0
22:10,1330,0053,g8,18448,0,0,0
22:15,1335,0053,g8,18448,0,0,0
22:20,1340,0053,g8,18448,0,0,0
22:25,1345,0053,g8,18448,0,0,0
22:30,1350,0053,g8,18448,0,0,0
22:35,1355,0053,g8,18448,0,0,0
22:40,1360,0053,g8,18448,0,0,0
22:45,1365,0053,g8,18448,0,0,0
22:50,1370,0053,g8,18448,0,0,0
22:55,1375,0053,g8,18448,0,0,0
23:00,1380,0053,g8,18448,0,0,0
23:05,1385,0053,g8,18448,0,0,0
23:10,1390,0053,g8,18448,0,0,0
23:15,1395,0053,g8,18448,0,0,0
23:16,1396,0053,g8,18448,,,
23:20,1400,0053,g8,18448,0,0,0
09:00,540,0054,g9,0,,,
09:05,545,0054,g9,0,0,,
09:10,550,0054,g9,0,0,0,
09:15,555,0054,g9,0,0,0,
09:20,560,0054,g9,0,0,0,
09:25,565,0054,g9,0,0,0,
09:30,570,0054,g9,0,0,0,0
09:35,575,0054,g9,0,0,0,0
09:40,580,0054,g9,0,0,0,0
09:45,585,0054,g9,0,0,0,0
09:50,590,0054,g9,0,0,0,0
09:55,595,0054,g9,0,0,0,0
10:00,600,0054,g9,0,0,0,0
10:05,605,0054,g9,0,0,0,0
10:10,610,0054,g9,0,0,0,0
10:15,615,0054,g9,0,0,0,0
10:20,620,0054,g9,0,0,0,0
10:25,625,0054,g9,0,0,0,0
10:30,630,0054,g9,0,0,0,0
10:35,635,0054,g9,0,0,0,0
10:40,640,0054,g9,0,0,0,0
10:45,645,0054,g9,0,0,0,0
10:50,650,0054,g9,0,0,0,0
10:55,655,0054,g9,0,0,0,0
11:00,660,0054,g9,0,0,0,0
11:05,665,0054,g9,0,0,0,0
11:10,670,0054,g9,0,0,0,0
11:15,675,0054,g9,0,0,0,0
11:20,680,0054,g9,0,0,0,0
11:25,685,0054,g9,0,0,0,0
11:30,690,0054,g9,-711,-711,-711,-711
11:35,695,0054,g9,-711,0,-711,-711
11:40,700,0054,g9,-711,0,0,-711
11:45,705,0054,g9,-1956,-1245,-1245,-1956
11:50,710,0054,g9,-1956,0,-1245,-1956
11:55,715,0054,g9,-1956,0,0,-1956
12:00,720,0054,g9,-1956,0,0,-1245
12:05,725,0054,g9,-1956,0,0,-1245
12:10,730,0054,g9,-1956,0,0,-1245
12:15,735,0054,g9,-1956,0,0,0
12:20,740,0054,g9,-1956,0,0,0
12:25,745,0054,g9,-1956,0,0,0
12:30,750,0054,g9,0,1956,1956,1956
12:35,755,0054,g9,0,0,1956,1956
12:40,760,0054,g9,0,0,0,1956
12:45,765,0054,g9,0,0,0,1956
12:50,770,0054,g9,-356,-356,-356,1600
12:55,775,0054,g9,-356,0,-356,1600
13:00,780,0054,g9,-356,0,0,-356
13:05,785,0054,g9,-356,0,0,-356
